id,last,first,state,phone,email,gradyear,gpa,program
66359,Wade,Kaylene,Massachusetts,(508) 555-314,kwade@alumni.rouxacademy.com,2009,3.39,Fashion and Textile Design
66412,Frost,Mohammad,Texas,(830) 555-476,mfrost3@alumni.rouxacademy.com,2002,2.97,Fashion and Textile Design
66424,Burt,Lionel,Michigan,(313) 555-472,lburt@alumni.rouxacademy.com,2004,2.55,Animation
66516,Mccormick,Kimi,Connecticut,(203) 555-524,kmccormick@alumni.rouxacademy.com,2008,3.54,Animation
66718,Bowman,Henry,Michigan,(810) 555-153,hbowman@alumni.rouxacademy.com,2009,2.77,Fashion and Textile Design
66968,Hunter,Kaye,Texas,(915) 555-786,khunter@alumni.rouxacademy.com,2010,3.32,Fashion and Textile Design
67154,Goodman,Fabian,Maryland,(410) 555-215,fgoodman@alumni.rouxacademy.com,2006,2.98,Photography
67216,Lowery,Mason,Michigan,(517) 555-737,mlowery@alumni.rouxacademy.com,2009,3.32,Fashion and Textile Design
67358,Curry,Debra,Ohio,(614) 555-584,dcurry@alumni.rouxacademy.com,2002,2.2,Fashion and Textile Design
67359,Ross,Enid,Illinois,(708) 555-714,eross@alumni.rouxacademy.com,2004,3.82,Graphic Design
67462,Grant,Sheron,Minnesota,(507) 555-712,sgrant2@alumni.rouxacademy.com,2006,2.43,Animation
67526,Hayes,Oscar,California,(916) 555-294,ohayes@alumni.rouxacademy.com,2005,3.46,Animation
67584,Glover,Rene,Ohio,(740) 555-074,rglover@alumni.rouxacademy.com,2010,3.58,Animation
67693,Larson,Rubie,Georgia,(762) 555-636,rlarson@alumni.rouxacademy.com,2004,3.24,Animation
67823,Bennett,Harold,Georgia,(762) 555-298,hbennett@alumni.rouxacademy.com,2002,2.21,Fashion and Textile Design
68075,Mcpherson,Arleen,Texas,(972) 555-850,amcpherson@alumni.rouxacademy.com,2005,3.97,Graphic Design
68178,Nieves,Love,Ohio,(440) 555-462,lnieves@alumni.rouxacademy.com,2005,3.8,Fashion and Textile Design
68312,Lloyd,Victorina,Texas,(512) 555-616,vlloyd@alumni.rouxacademy.com,2008,2.74,Fine Art and Visual Culture
68411,Reilly,Ferdinand,Oregon,(503) 555-660,freilly@alumni.rouxacademy.com,2009,2.88,Fashion and Textile Design
68465,Robbins,Britt,Georgia,(762) 555-048,brobbins@alumni.rouxacademy.com,2000,2.73,Graphic Design
68498,Haney,Susan,Michigan,(231) 555-872,shaney3@alumni.rouxacademy.com,2004,3.91,Graphic Design
68598,Gibbs,Fallon,Texas,(936) 555-296,fgibbs@alumni.rouxacademy.com,2002,3.54,Photography
68902,Glover,Jay,Virginia,(540) 555-169,jglover3@alumni.rouxacademy.com,2009,2.3,Fine Art and Visual Culture
69011,Lawrence,Tyrell,Maryland,(410) 555-652,tlawrence@alumni.rouxacademy.com,2000,2.41,Fashion and Textile Design
69173,Roy,Ciera,Nevada,(775) 555-714,croy@alumni.rouxacademy.com,2010,2.28,Fine Art and Visual Culture
69194,Gardner,Apolonia,Delaware,(302) 555-179,agardner2@alumni.rouxacademy.com,2009,2.83,Graphic Design
69196,Newman,Evelia,California,(213) 555-276,enewman2@alumni.rouxacademy.com,2004,2.55,Fine Art and Visual Culture
69203,Rowland,Rigoberto,Washington,(360) 555-356,rrowland2@alumni.rouxacademy.com,2005,3.05,Animation
69225,Wilson,Pearle,Kentucky,(859) 555-565,pwilson@alumni.rouxacademy.com,2005,3.55,Fashion and Textile Design
69424,Green,Thu,Indiana,(765) 555-445,tgreen3@alumni.rouxacademy.com,2002,2.06,Fine Art and Visual Culture
69458,Spence,Johnny,California,(530) 555-780,jspence@alumni.rouxacademy.com,2007,3.95,Fine Art and Visual Culture
69532,Glenn,Kizzie,Pennsylvania,(267) 555-062,kglenn@alumni.rouxacademy.com,2007,3.85,Fashion and Textile Design
69719,Frazier,Elisha,Tennessee,(423) 555-102,efrazier@alumni.rouxacademy.com,2003,2.4,Fine Art and Visual Culture
70266,Simon,Mariella,Minnesota,(218) 555-710,msimon@alumni.rouxacademy.com,2011,3.57,Graphic Design
70380,Davis,Andres,California,(408) 555-770,adavis@alumni.rouxacademy.com,2005,2.21,Photography
70507,Wells,Tiffanie,Iowa,(563) 555-830,twells@alumni.rouxacademy.com,2003,3.02,Photography
70514,Browning,Carly,Louisiana,(504) 555-446,cbrowning2@alumni.rouxacademy.com,2001,3.24,Fashion and Textile Design
70597,Campos,Ambrose,Mississippi,(228) 555-562,acampos@alumni.rouxacademy.com,2000,2.8,Photography
70675,Barker,Pricilla,Ohio,(937) 555-431,pbarker@alumni.rouxacademy.com,2001,3.28,Animation
70687,Mathews,Thomasena,New York,(315) 555-024,tmathews@alumni.rouxacademy.com,2008,2.92,Animation
70909,Rodriquez,Chrystal,Texas,(830) 555-896,crodriquez@alumni.rouxacademy.com,2005,3.14,Graphic Design
71151,Love,Olivia,Florida,(305) 555-524,olove@alumni.rouxacademy.com,2001,2.9,Animation
71288,Hill,Malcolm,North Carolina,(704) 555-531,mhill@alumni.rouxacademy.com,2002,2.34,Fine Art and Visual Culture
71324,Dorsey,Steven,Florida,(772) 555-234,sdorsey2@alumni.rouxacademy.com,2006,2.29,Animation
71687,Macias,Mike,Nebraska,(308) 555-218,mmacias@alumni.rouxacademy.com,2001,3.04,Animation
72041,Burt,Annett,Texas,(361) 555-794,aburt@alumni.rouxacademy.com,2006,3.93,Animation
72117,Garner,Angelina,Kansas,(620) 555-886,agarner@alumni.rouxacademy.com,2002,3.37,Photography
72185,Hendrix,Hanna,Pennsylvania,(412) 555-105,hhendrix@alumni.rouxacademy.com,2003,2.16,Fine Art and Visual Culture
72208,Hill,Karleen,Minnesota,(763) 555-404,khill@alumni.rouxacademy.com,2004,3.05,Graphic Design
72209,Beck,Emerald,Indiana,(260) 555-654,ebeck@alumni.rouxacademy.com,2003,3.97,Graphic Design
72261,Mcbride,Evalyn,Texas,(325) 555-267,emcbride@alumni.rouxacademy.com,2011,2.68,Photography
72280,Stanley,Dominica,New Jersey,(973) 555-903,dstanley@alumni.rouxacademy.com,2001,3.15,Animation
72419,Downs,Jacquie,Indiana,(219) 555-421,jdowns@alumni.rouxacademy.com,2011,3.32,Fine Art and Visual Culture
72465,Franklin,Demetrice,Maryland,(443) 555-932,dfranklin2@alumni.rouxacademy.com,2005,2.29,Photography
72508,Wright,Meta,Michigan,(231) 555-224,mwright@alumni.rouxacademy.com,2009,2.58,Fine Art and Visual Culture
72512,Hudson,Magdalen,California,(408) 555-481,mhudson@alumni.rouxacademy.com,2010,2.24,Graphic Design
72524,Yates,Olevia,Florida,(954) 555-754,oyates@alumni.rouxacademy.com,2007,2.38,Fine Art and Visual Culture
72939,Mendoza,Sung,Ohio,(234) 555-623,smendoza@alumni.rouxacademy.com,2005,2.2,Animation
73014,Clayton,Antoinette,New York,(845) 555-489,aclayton2@alumni.rouxacademy.com,2009,2.72,Photography
73118,Schroeder,Carlos,Georgia,(706) 555-608,cschroeder2@alumni.rouxacademy.com,2005,3.1,Graphic Design
73345,Stephenson,Ethan,California,(951) 555-403,estephenson@alumni.rouxacademy.com,2008,2.71,Graphic Design
73571,Moody,Eugena,Missouri,(816) 555-345,emoody@alumni.rouxacademy.com,2001,2.1,Graphic Design
73657,Mcguire,Aletha,California,(559) 555-432,amcguire2@alumni.rouxacademy.com,2010,3.35,Fashion and Textile Design
73658,Kent,Juanita,Kentucky,(606) 555-625,jkent@alumni.rouxacademy.com,2009,2.82,Photography
73686,Norman,Tyree,New York,(631) 555-371,tnorman@alumni.rouxacademy.com,2009,2.95,Fashion and Textile Design
73759,Prince,Iva,Ohio,(234) 555-605,iprince@alumni.rouxacademy.com,2005,3.92,Graphic Design
74027,Morgan,Prince,Washington D.C.,(202) 555-894,pmorgan@alumni.rouxacademy.com,2002,2,Photography
74067,Clements,Doreatha,Texas,(936) 555-850,dclements@alumni.rouxacademy.com,2003,2.76,Graphic Design
74085,Marquez,Stephani,Missouri,(660) 555-713,smarquez@alumni.rouxacademy.com,2001,3.25,Photography
74168,Bonner,Ava,Illinois,(312) 555-680,abonner@alumni.rouxacademy.com,2007,2.91,Animation
74221,Mercer,Henry,Michigan,(947) 555-951,hmercer2@alumni.rouxacademy.com,2011,3.63,Graphic Design
74227,Ramsey,Myong,Alabama,(256) 555-439,mramsey2@alumni.rouxacademy.com,2000,2.04,Photography
74242,Bowers,Enoch,Missouri,(417) 555-030,ebowers@alumni.rouxacademy.com,2008,2.57,Photography
74474,Rocha,Stefany,Florida,(407) 555-986,srocha2@alumni.rouxacademy.com,2001,3.29,Animation
74603,William,Caitlyn,Florida,(850) 555-693,cwilliam2@alumni.rouxacademy.com,2010,2.03,Animation
74655,Wall,Shana,Nevada,(775) 555-613,swall@alumni.rouxacademy.com,2001,2.67,Animation
74714,Palmer,Connie,Missouri,(816) 555-766,cpalmer2@alumni.rouxacademy.com,2008,3.04,Fashion and Textile Design
74803,Hyde,Maria,Florida,(754) 555-963,mhyde2@alumni.rouxacademy.com,2004,2.33,Photography
74901,Sykes,Magan,Virginia,(757) 555-417,msykes@alumni.rouxacademy.com,2006,3.55,Graphic Design
74912,Finley,Jenise,New York,(716) 555-646,jfinley2@alumni.rouxacademy.com,2000,2.77,Fine Art and Visual Culture
75002,Powers,Rochelle,California,(949) 555-581,rpowers@alumni.rouxacademy.com,2006,2.2,Animation
75071,Coffey,Steven,Missouri,(314) 555-458,scoffey@alumni.rouxacademy.com,2010,2.26,Photography
75134,Guerrero,Rosina,Michigan,(734) 555-570,rguerrero@alumni.rouxacademy.com,2000,3.98,Fine Art and Visual Culture
75141,Doyle,Amberly,Delaware,(302) 555-616,adoyle@alumni.rouxacademy.com,2009,3.56,Photography
75152,Norton,Timothy,Wisconsin,(414) 555-350,tnorton@alumni.rouxacademy.com,2004,2.18,Fashion and Textile Design
75240,Stanton,Ellie,Illinois,(773) 555-241,estanton@alumni.rouxacademy.com,2006,3.31,Animation
75322,Golden,Buddy,Nebraska,(531) 555-772,bgolden@alumni.rouxacademy.com,2003,2.94,Fine Art and Visual Culture
75342,Huff,Minta,Utah,(385) 555-036,mhuff@alumni.rouxacademy.com,2009,3.56,Photography
75389,Evans,Kendall,Louisiana,(985) 555-832,kevans@alumni.rouxacademy.com,2009,3.17,Fine Art and Visual Culture
75418,Gilmore,Blanch,Wisconsin,(262) 555-088,bgilmore@alumni.rouxacademy.com,2007,3.13,Photography
75555,Morgan,Amparo,Texas,(430) 555-598,amorgan@alumni.rouxacademy.com,2009,2.17,Photography
75557,Lindsey,Dianne,Massachusetts,(617) 555-732,dlindsey@alumni.rouxacademy.com,2006,2.77,Animation
75563,Le,Mark,California,(650) 555-336,mle2@alumni.rouxacademy.com,2005,2.27,Animation
75599,Donaldson,Adrien,Wisconsin,(414) 555-615,adonaldson2@alumni.rouxacademy.com,2006,3.04,Photography
75863,Dudley,Lynwood,Missouri,(636) 555-595,ldudley@alumni.rouxacademy.com,2000,3.27,Photography
75887,Tyson,Loyd,Kentucky,(502) 555-181,ltyson2@alumni.rouxacademy.com,2011,2.15,Animation
76122,Dillon,Kristian,Wyoming,(307) 555-185,kdillon2@alumni.rouxacademy.com,2001,2.06,Graphic Design
76163,Owen,Rudolph,Michigan,(810) 555-057,rowen@alumni.rouxacademy.com,2009,3.49,Animation
76164,Rush,Shari,Texas,(940) 555-696,srush@alumni.rouxacademy.com,2008,2.09,Animation
76179,Monroe,Joann,New Jersey,(973) 555-500,jmonroe@alumni.rouxacademy.com,2006,3.05,Photography
76236,Finch,Hoa,Kentucky,(270) 555-139,hfinch2@alumni.rouxacademy.com,2003,2.53,Animation
76295,Strickland,Kirstin,California,(213) 555-205,kstrickland@alumni.rouxacademy.com,2006,2.41,Photography
76457,Burke,Norman,South Carolina,(803) 555-014,nburke@alumni.rouxacademy.com,2010,3.95,Graphic Design
76464,Franks,Charisse,Virginia,(703) 555-173,cfranks@alumni.rouxacademy.com,2005,2.29,Animation
76498,Castillo,Shandi,Michigan,(231) 555-448,scastillo@alumni.rouxacademy.com,2003,3.13,Fine Art and Visual Culture
76499,Sweet,Chau,Michigan,(517) 555-974,csweet@alumni.rouxacademy.com,2007,2.14,Fashion and Textile Design
76518,Mayer,Gene,Maryland,(410) 555-026,gmayer2@alumni.rouxacademy.com,2003,3.27,Photography
76592,Potts,Merrill,North Carolina,(336) 555-246,mpotts@alumni.rouxacademy.com,2001,3,Animation
76611,Bishop,Hildegarde,Louisiana,(985) 555-405,hbishop@alumni.rouxacademy.com,2009,2.91,Photography
76727,Ward,Dusti,Alabama,(251) 555-467,dward2@alumni.rouxacademy.com,2004,3.26,Graphic Design
76767,Hendricks,Dovie,Nebraska,(402) 555-850,dhendricks@alumni.rouxacademy.com,2011,2.8,Fashion and Textile Design
76921,Golden,Houston,New York,(929) 555-991,hgolden@alumni.rouxacademy.com,2005,2.5,Graphic Design
76943,Herring,Cindi,Texas,(361) 555-569,cherring@alumni.rouxacademy.com,2005,3.4,Animation
76998,Reynolds,Janiece,Massachusetts,(413) 555-688,jreynolds@alumni.rouxacademy.com,2009,3.97,Fine Art and Visual Culture
77166,Townsend,Alexia,Alabama,(205) 555-181,atownsend@alumni.rouxacademy.com,2000,2.18,Animation
77181,Combs,Penney,New Hampshire,(603) 555-191,pcombs@alumni.rouxacademy.com,2011,2.61,Animation
77484,Cleveland,Thersa,Texas,(325) 555-004,tcleveland2@alumni.rouxacademy.com,2008,2.94,Photography
77513,Kelley,Jeanetta,Ohio,(614) 555-436,jkelley@alumni.rouxacademy.com,2009,2.38,Photography
77517,Grimes,Kit,North Carolina,(919) 555-700,kgrimes@alumni.rouxacademy.com,2005,2.05,Fashion and Textile Design
77885,Shannon,Elly,Texas,(979) 555-369,eshannon@alumni.rouxacademy.com,2003,3.18,Photography
77944,Garner,Lorenzo,California,(562) 555-552,lgarner@alumni.rouxacademy.com,2011,2.81,Fine Art and Visual Culture
78094,Barr,Manie,Oklahoma,(918) 555-144,mbarr@alumni.rouxacademy.com,2005,3.78,Fine Art and Visual Culture
78173,Hale,Janis,California,(619) 555-483,jhale@alumni.rouxacademy.com,2009,2.46,Graphic Design
78191,Dalton,Mohamed,Wisconsin,(414) 555-400,mdalton@alumni.rouxacademy.com,2003,3.52,Photography
78214,Rodriguez,Jeanelle,New Jersey,(862) 555-666,jrodriguez@alumni.rouxacademy.com,2003,3.3,Animation
78303,Giles,Idalia,Maine,(207) 555-893,igiles@alumni.rouxacademy.com,2007,2.34,Fashion and Textile Design
78355,Bolton,Rene,Texas,(832) 555-208,rbolton@alumni.rouxacademy.com,2006,2.97,Fashion and Textile Design
78495,Stone,Celestine,Pennsylvania,(717) 555-834,cstone@alumni.rouxacademy.com,2008,3.48,Fine Art and Visual Culture
78611,Molina,Naomi,Texas,(979) 555-330,nmolina@alumni.rouxacademy.com,2011,2.35,Photography
78645,Bird,Colin,Connecticut,(203) 555-354,cbird@alumni.rouxacademy.com,2004,2.74,Fine Art and Visual Culture
78855,Foster,Gayle,New Jersey,(862) 555-937,gfoster@alumni.rouxacademy.com,2002,3.45,Photography
78980,Hoover,Clinton,Wisconsin,(414) 555-888,choover2@alumni.rouxacademy.com,2003,2.95,Photography
79114,Massey,Herlinda,Virginia,(703) 555-654,hmassey@alumni.rouxacademy.com,2004,3.53,Animation
79285,Gibson,Patti,Ohio,(513) 555-269,pgibson@alumni.rouxacademy.com,2011,3.78,Graphic Design
79346,Sargent,Viviana,California,(510) 555-551,vsargent@alumni.rouxacademy.com,2011,3.82,Graphic Design
79358,Romero,Marguerite,Wisconsin,(715) 555-919,mromero@alumni.rouxacademy.com,2002,3.98,Photography
79395,Pacheco,Aide,Vermont,(802) 555-477,apacheco@alumni.rouxacademy.com,2010,2.11,Animation
79553,Head,Winnie,New York,(718) 555-520,whead@alumni.rouxacademy.com,2011,3.22,Fine Art and Visual Culture
79573,Haney,Classie,Colorado,(970) 555-163,chaney@alumni.rouxacademy.com,2008,3.36,Animation
79850,Whitehead,Forrest,Ohio,(234) 555-030,fwhitehead@alumni.rouxacademy.com,2009,3.17,Graphic Design
80222,Gonzalez,Graig,Maryland,(443) 555-763,ggonzalez@alumni.rouxacademy.com,2005,3.81,Fashion and Textile Design
80244,Winters,Shirely,Alabama,(334) 555-573,swinters@alumni.rouxacademy.com,2008,2.26,Animation
80469,Hill,Jesus,Wisconsin,(608) 555-371,jhill@alumni.rouxacademy.com,2007,2.05,Fine Art and Visual Culture
80512,Mcknight,Iva,Ohio,(440) 555-433,imcknight@alumni.rouxacademy.com,2005,2.62,Photography
80622,Winters,Vince,California,(916) 555-966,vwinters@alumni.rouxacademy.com,2010,2.8,Graphic Design
80644,Flynn,Damian,Arizona,(623) 555-845,dflynn@alumni.rouxacademy.com,2000,3.39,Animation
80668,Chambers,Isidra,Virginia,(757) 555-439,ichambers@alumni.rouxacademy.com,2009,2.62,Fine Art and Visual Culture
80676,Whitney,Norman,Michigan,(810) 555-796,nwhitney@alumni.rouxacademy.com,2010,3.29,Fashion and Textile Design
80703,Welch,Laurette,Ohio,(330) 555-609,lwelch2@alumni.rouxacademy.com,2004,3.1,Animation
81037,Leon,Leeanna,Iowa,(712) 555-745,lleon@alumni.rouxacademy.com,2003,3.88,Fine Art and Visual Culture
81047,Wright,Colton,Massachusetts,(339) 555-792,cwright@alumni.rouxacademy.com,2006,3.02,Animation
81188,Hayden,Fannie,Illinois,(630) 555-907,fhayden@alumni.rouxacademy.com,2004,2.25,Fashion and Textile Design
81202,Alvarez,Thi,Utah,(435) 555-239,talvarez@alumni.rouxacademy.com,2010,3.93,Fine Art and Visual Culture
81212,Atkinson,Lajuana,California,(858) 555-749,latkinson2@alumni.rouxacademy.com,2009,3.19,Animation
81456,Watts,German,Illinois,(815) 555-984,gwatts@alumni.rouxacademy.com,2000,3.22,Photography
81683,Dejesus,Arnita,Virginia,(276) 555-716,adejesus@alumni.rouxacademy.com,2010,3.38,Fine Art and Visual Culture
81707,Fox,Elsie,Florida,(813) 555-245,efox@alumni.rouxacademy.com,2003,3.14,Animation
81859,Wynn,Hipolito,Minnesota,(651) 555-228,hwynn@alumni.rouxacademy.com,2005,3.42,Animation
82094,Oneal,Sharen,California,(424) 555-272,soneal@alumni.rouxacademy.com,2003,3.13,Fine Art and Visual Culture
82135,Mitchell,Laronda,Illinois,(872) 555-006,lmitchell2@alumni.rouxacademy.com,2006,3.09,Graphic Design
82140,Massey,Isreal,New York,(914) 555-874,imassey@alumni.rouxacademy.com,2008,3.39,Animation
82247,Clemons,Rosie,Texas,(936) 555-401,rclemons3@alumni.rouxacademy.com,2008,2.89,Fashion and Textile Design
82268,Herman,Hai,California,(415) 555-744,hherman@alumni.rouxacademy.com,2005,3.88,Fashion and Textile Design
82299,Moon,Ma,Wisconsin,(414) 555-640,mmoon@alumni.rouxacademy.com,2004,2.79,Photography
82498,Fulton,Tanika,New York,(347) 555-471,tfulton@alumni.rouxacademy.com,2001,3.1,Photography
82545,Wooten,Shaunna,Mississippi,(662) 555-444,swooten2@alumni.rouxacademy.com,2010,3.87,Animation
82641,Boyer,Caren,Kansas,(785) 555-318,cboyer@alumni.rouxacademy.com,2001,2.73,Graphic Design
82695,Mayer,Jack,Wisconsin,(262) 555-976,jmayer@alumni.rouxacademy.com,2003,2.28,Fine Art and Visual Culture
82840,Thornton,King,Louisiana,(318) 555-384,kthornton@alumni.rouxacademy.com,2010,2.44,Fashion and Textile Design
82857,Monroe,Blair,Vermont,(802) 555-091,bmonroe@alumni.rouxacademy.com,2010,3.5,Fine Art and Visual Culture
82927,Burgess,Violette,Illinois,(779) 555-323,vburgess@alumni.rouxacademy.com,2001,2.27,Photography
83517,Poole,Vernita,Indiana,(765) 555-941,vpoole@alumni.rouxacademy.com,2005,3.57,Graphic Design
83696,Kirby,Sharlene,Oregon,(541) 555-789,skirby@alumni.rouxacademy.com,2001,3.33,Fashion and Textile Design
83874,Guthrie,Dee,Oregon,(503) 555-553,dguthrie2@alumni.rouxacademy.com,2010,2.58,Graphic Design
83954,Mays,Lani,Kansas,(620) 555-862,lmays@alumni.rouxacademy.com,2007,2.95,Photography
84102,Webster,Randee,Massachusetts,(351) 555-155,rwebster@alumni.rouxacademy.com,2000,3.06,Animation
84156,Dillon,Vi,California,(562) 555-769,vdillon@alumni.rouxacademy.com,2008,2.21,Photography
84231,Walter,Greta,New Jersey,(609) 555-434,gwalter@alumni.rouxacademy.com,2004,2.1,Fine Art and Visual Culture
84339,Frederick,Page,North Carolina,(704) 555-820,pfrederick2@alumni.rouxacademy.com,2006,2.06,Photography
84396,Klein,Meagan,Washington D.C.,(202) 555-426,mklein@alumni.rouxacademy.com,2009,2.96,Fine Art and Visual Culture
84545,Clemons,Shery,Kansas,(316) 555-708,sclemons2@alumni.rouxacademy.com,2002,2.99,Animation
84639,Marsh,Takako,Wisconsin,(920) 555-192,tmarsh@alumni.rouxacademy.com,2005,2.37,Fashion and Textile Design
84753,Cameron,Russ,Oregon,(503) 555-730,rcameron@alumni.rouxacademy.com,2006,3.25,Fine Art and Visual Culture
85144,Stafford,Manual,New Jersey,(973) 555-874,mstafford@alumni.rouxacademy.com,2009,2.04,Animation
85150,Tran,Lisa,Massachusetts,(774) 555-690,ltran2@alumni.rouxacademy.com,2007,3.49,Animation
85192,Pratt,Patrina,California,(310) 555-146,ppratt@alumni.rouxacademy.com,2004,2.81,Fine Art and Visual Culture
85274,Barton,Lindsey,South Carolina,(864) 555-357,lbarton@alumni.rouxacademy.com,2002,3.12,Fine Art and Visual Culture
85349,Williamson,Stefania,Virginia,(757) 555-840,swilliamson@alumni.rouxacademy.com,2004,3.46,Photography
85508,Owen,Kerri,California,(805) 555-327,kowen2@alumni.rouxacademy.com,2007,2.13,Photography
85514,Mckenzie,Tony,Michigan,(313) 555-462,tmckenzie@alumni.rouxacademy.com,2008,3.77,Fashion and Textile Design
85745,Rutledge,Sidney,Wisconsin,(262) 555-609,srutledge@alumni.rouxacademy.com,2003,2.66,Graphic Design
85774,Waller,Sondra,Texas,(956) 555-864,swaller2@alumni.rouxacademy.com,2009,2.88,Fashion and Textile Design
85854,Becker,Lorenza,New Jersey,(908) 555-662,lbecker@alumni.rouxacademy.com,2007,2.41,Graphic Design
85926,Vance,Daniell,Georgia,(470) 555-417,dvance@alumni.rouxacademy.com,2007,3.05,Animation
85947,Dillon,Bridget,Pennsylvania,(610) 555-711,bdillon2@alumni.rouxacademy.com,2008,2,Animation
86107,Garrison,Evan,Indiana,(219) 555-039,egarrison@alumni.rouxacademy.com,2011,2.23,Fine Art and Visual Culture
86109,Waters,Buford,California,(831) 555-180,bwaters@alumni.rouxacademy.com,2005,3.09,Fashion and Textile Design
86230,Tate,Fidelia,New York,(518) 555-008,ftate@alumni.rouxacademy.com,2000,2.19,Animation
86240,Hunt,Sandy,Massachusetts,(339) 555-418,shunt2@alumni.rouxacademy.com,2008,2.55,Fine Art and Visual Culture
86244,Woods,Hellen,Ohio,(330) 555-664,hwoods@alumni.rouxacademy.com,2002,2.9,Photography
86565,Huff,Lara,Florida,(786) 555-923,lhuff@alumni.rouxacademy.com,2007,3.96,Graphic Design
86583,Beasley,Mindy,California,(310) 555-286,mbeasley@alumni.rouxacademy.com,2003,3.46,Graphic Design
86735,Flynn,Richard,Mississippi,(662) 555-218,rflynn@alumni.rouxacademy.com,2010,2.2,Fine Art and Visual Culture
